Employee,Employee No,Employee Postcode,Area Code,Client,Address,Address2,Town,County,Postcode,Area,Funder,Date,Start Time,End Time,Pay Rate,Hours of call,Miles,Estimated Time (Mins)
Carer 113,,SP9 7TY,SA01,Client 66,,,,,SP4 7QT,Salisbury,Private 2016,07-Nov-20,6:45 PM,7:00 PM,Weekend Fifteen Minutes,0.25,2.193,5.46
Carer 113,,SP9 7TY,,Client 118,,,,,SP4 9HG,Salisbury,Social Services Zone 2,07-Nov-20,7:15 PM,7:45 PM,Weekday Half Hour,0.5,2.183,5.55
Carer 113,,SP9 7TY,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,07-Nov-20,8:00 PM,8:30 PM,Weekday Half Hour,0.5,1.79,5.23
Carer 113,,SP9 7TY,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,07-Nov-20,8:30 PM,9:00 PM,Weekday Half Hour,0.5,2.723,7.57
Carer 113,,SP9 7TY,SA01,Client 237,,,,,SP4 7QY,Salisbury,Private 2016,07-Nov-20,9:00 PM,9:15 PM,Weekend Fifteen Minutes Night,0.25,,
Carer 113,,SP9 7TY,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,08-Nov-20,4:00 PM,4:30 PM,Weekday Half Hour,0.5,17.037,20.57
Carer 113,,SP9 7TY,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,08-Nov-20,4:30 PM,5:15 PM,Weekday Three Quarter Hour,0.75,2.723,7.57
Carer 113,,SP9 7TY,,Client 118,,,,,SP4 9HG,Salisbury,Social Services Zone 2,08-Nov-20,5:45 PM,6:15 PM,Weekday Half Hour,0.5,2.087,5.32
Carer 113,,SP9 7TY,SA01,Client 66,,,,,SP4 7QT,Salisbury,Private 2016,08-Nov-20,6:45 PM,7:00 PM,Weekend Fifteen Minutes,0.25,2.193,5.46
Carer 113,,SP9 7TY,,Client 118,,,,,SP4 9HG,Salisbury,Social Services Zone 2,08-Nov-20,7:15 PM,7:45 PM,Weekday Half Hour,0.5,2.183,5.55
Carer 113,,SP9 7TY,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,08-Nov-20,8:00 PM,8:30 PM,Weekday Half Hour,0.5,1.79,5.23
Carer 113,,SP9 7TY,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,08-Nov-20,8:30 PM,9:00 PM,Weekday Half Hour,0.5,2.723,7.57
Carer 113,,SP9 7TY,SA01,Client 237,,,,,SP4 7QY,Salisbury,Private 2016,08-Nov-20,9:00 PM,9:15 PM,Weekend Fifteen Minutes Night,0.25,,
Carer 115,,SP1 3NT,SA02,Client 104,,,,,SP1 3BL,Salisbury,Private 2016,03-Nov-20,8:00 AM,8:45 AM,Weekday Three Quarter Hour,0.75,,
Carer 115,,SP1 3NT,SA02,Client 103,,,,,SP1 3BL,Salisbury,Private 2016,03-Nov-20,8:45 AM,9:30 AM,Weekday Three Quarter Hour,0.75,,
Carer 115,,SP1 3NT,,Client 12,,,,,SP1 3QT,Salisbury,Social Services Zone 3,03-Nov-20,10:00 AM,10:45 AM,Weekday Three Quarter Hour,0.75,1.077,3.5
Carer 115,,SP1 3NT,SA02,Client 104,,,,,SP1 3BL,Salisbury,Private 2016,04-Nov-20,8:00 AM,8:45 AM,Weekday Three Quarter Hour,0.75,,
Carer 115,,SP1 3NT,SA02,Client 103,,,,,SP1 3BL,Salisbury,Private 2016,04-Nov-20,8:45 AM,9:30 AM,Weekday Three Quarter Hour,0.75,,
Carer 115,,SP1 3NT,,Client 12,,,,,SP1 3QT,Salisbury,Social Services Zone 3,04-Nov-20,10:00 AM,10:45 AM,Weekday Three Quarter Hour,0.75,1.077,3.5
Carer 115,,SP1 3NT,SA02,Client 104,,,,,SP1 3BL,Salisbury,Private 2016,05-Nov-20,8:00 AM,9:00 AM,Weekday Hour,1,,
Carer 115,,SP1 3NT,SA02,Client 103,,,,,SP1 3BL,Salisbury,Private 2016,05-Nov-20,9:00 AM,9:45 AM,Weekday Three Quarter Hour,0.75,,
Carer 115,,SP1 3NT,,Client 12,,,,,SP1 3QT,Salisbury,Social Services Zone 3,05-Nov-20,10:00 AM,10:45 AM,Weekday Three Quarter Hour,0.75,1.077,3.5
Carer 115,,SP1 3NT,SA02,Client 104,,,,,SP1 3BL,Salisbury,Private 2016,06-Nov-20,8:00 AM,8:45 AM,Weekday Three Quarter Hour,0.75,,
Carer 115,,SP1 3NT,SA02,Client 103,,,,,SP1 3BL,Salisbury,Private 2016,06-Nov-20,8:45 AM,9:30 AM,Weekday Three Quarter Hour,0.75,,
Carer 115,,SP1 3NT,,Client 12,,,,,SP1 3QT,Salisbury,Social Services Zone 3,06-Nov-20,10:00 AM,10:45 AM,Weekday Three Quarter Hour,0.75,1.077,3.5
Carer 126,,SP2 7TQ,,Client 72,,,,,SP5 3LF,Salisbury,Social Services Zone 2,02-Nov-20,8:00 AM,8:45 AM,Weekday Three Quarter Hour,0.75,,
Carer 126,,SP2 7TQ,,Client 100,,,,,SP5 3JR,Salisbury,Social Services Zone 2,02-Nov-20,9:45 AM,10:30 AM,Weekday Three Quarter Hour,0.75,0.294,1.29
Carer 126,,SP2 7TQ,SA02,Client 157,,,,,SP5 3EB,Salisbury,Private 2016,02-Nov-20,10:45 AM,11:45 AM,Weekday Hour,1,6.036,12.55
Carer 126,,SP2 7TQ,,Client 100,,,,,SP5 3JR,Salisbury,Social Services Zone 2,02-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,6.036,12.54
Carer 126,,SP2 7TQ,,Client 72,,,,,SP5 3LF,Salisbury,Social Services Zone 2,04-Nov-20,8:00 AM,8:45 AM,Weekday Three Quarter Hour,0.75,,
Carer 126,,SP2 7TQ,,Client 37,,,,,SP5 3NS,Salisbury,Social Services Zone 2,04-Nov-20,9:00 AM,9:30 AM,Weekday Half Hour,0.5,1.548,5.48
Carer 126,,SP2 7TQ,,Client 100,,,,,SP5 3JR,Salisbury,Social Services Zone 2,04-Nov-20,9:30 AM,10:15 AM,Weekday Three Quarter Hour,0.75,1.253,4.46
Carer 126,,SP2 7TQ,SA02,Client 157,,,,,SP5 3EB,Salisbury,Private 2016,04-Nov-20,10:30 AM,11:30 AM,Weekday Hour,1,6.036,12.55
Carer 126,,SP2 7TQ,,Client 37,,,,,SP5 3NS,Salisbury,Social Services Zone 2,04-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,6.785,15.42
Carer 126,,SP2 7TQ,,Client 100,,,,,SP5 3JR,Salisbury,Social Services Zone 2,04-Nov-20,12:30 PM,1:00 PM,Weekday Half Hour,0.5,1.253,4.46
Carer 126,,SP2 7TQ,,Client 72,,,,,SP5 3LF,Salisbury,Social Services Zone 2,05-Nov-20,8:15 AM,9:00 AM,Weekday Three Quarter Hour,0.75,,
Carer 126,,SP2 7TQ,,Client 37,,,,,SP5 3NS,Salisbury,Social Services Zone 2,05-Nov-20,9:00 AM,9:30 AM,Weekday Half Hour,0.5,1.548,5.48
Carer 126,,SP2 7TQ,,Client 100,,,,,SP5 3JR,Salisbury,Social Services Zone 2,05-Nov-20,9:30 AM,10:15 AM,Weekday Three Quarter Hour,0.75,1.253,4.46
Carer 126,,SP2 7TQ,SA02,Client 157,,,,,SP5 3EB,Salisbury,Private 2016,05-Nov-20,11:00 AM,12:00 PM,Weekday Hour,1,6.036,12.55
Carer 126,,SP2 7TQ,,Client 37,,,,,SP5 3NS,Salisbury,Social Services Zone 2,05-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,6.785,15.42
Carer 126,,SP2 7TQ,,Client 100,,,,,SP5 3JR,Salisbury,Social Services Zone 2,05-Nov-20,12:30 PM,1:00 PM,Weekday Half Hour,0.5,1.253,4.46
