Employee,Employee No,Employee Postcode,Area Code,Client,Address,Address2,Town,County,Postcode,Area,Funder,Date,Start Time,End Time,Pay Rate,Hours of call,Miles,Estimated Time (Mins)
Carer 125,,NP44 1BY,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,07-Nov-20,4:45 PM,5:15 PM,Weekend Half Hour,0.5,10.316,13.11
Carer 125,,NP44 1BY,WA01,Client 93,,,,,NP26 5AH,Monmouth,Social Services,07-Nov-20,5:15 PM,5:45 PM,Weekend Half Hour,0.5,4.124,9.21
Carer 125,,NP44 1BY,WA01,Client 143,,,,,NP26 5DN,Monmouth,Social Services,07-Nov-20,6:00 PM,6:30 PM,Weekend Half Hour,0.5,1.308,4.43
Carer 125,,NP44 1BY,WA01,Client 35,,,,,NP26 4AJ,Monmouth,Social Services,07-Nov-20,6:30 PM,7:00 PM,Weekend Half Hour,0.5,0.394,2.02
Carer 125,,NP44 1BY,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,07-Nov-20,7:00 PM,7:30 PM,Weekend Half Hour,0.5,3.884,7.46
Carer 125,,NP44 1BY,WA01,Client 63,,,,,NP26 3BZ,Monmouth,Social Services,07-Nov-20,7:30 PM,8:00 PM,Weekend Half Hour,0.5,,
Carer 125,,NP44 1BY,WA01,Client 93,,,,,NP26 5AH,Monmouth,Social Services,07-Nov-20,8:00 PM,8:30 PM,Weekend Half Hour,0.5,4.124,9.21
Carer 125,,NP44 1BY,WA01,Client 149,,,,,NP16 5RG,Monmouth,Chepstow Block,07-Nov-20,8:45 PM,9:15 PM,Weekday Half Hour,0.5,6.065,13.03
Carer 125,,NP44 1BY,WA01,Client 143,,,,,NP26 5DN,Monmouth,Social Services,07-Nov-20,9:30 PM,10:00 PM,Weekend Half Hour,0.5,5.405,11.42
Carer 125,,NP44 1BY,WA01,Client 149,,,,,NP16 5RG,Monmouth,Chepstow Block,08-Nov-20,4:00 PM,4:30 PM,Weekday Half Hour,0.5,,
Carer 125,,NP44 1BY,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,08-Nov-20,4:45 PM,5:15 PM,Weekend Half Hour,0.5,10.316,13.11
Carer 125,,NP44 1BY,WA01,Client 41,,,,,NP26 3SY,Monmouth,Social Services,08-Nov-20,5:15 PM,5:45 PM,Weekend Half Hour,0.5,3.124,7.1
Carer 125,,NP44 1BY,WA01,Client 143,,,,,NP26 5DN,Monmouth,Social Services,08-Nov-20,6:00 PM,6:30 PM,Weekend Half Hour,0.5,1.867,6.46
Carer 125,,NP44 1BY,WA01,Client 35,,,,,NP26 4AJ,Monmouth,Social Services,08-Nov-20,6:30 PM,7:00 PM,Weekend Half Hour,0.5,0.394,2.02
Carer 125,,NP44 1BY,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,08-Nov-20,7:15 PM,7:45 PM,Weekend Half Hour,0.5,3.884,7.46
Carer 125,,NP44 1BY,WA01,Client 93,,,,,NP26 5AH,Monmouth,Social Services,08-Nov-20,8:00 PM,8:30 PM,Weekend Half Hour,0.5,4.124,9.21
Carer 125,,NP44 1BY,WA01,Client 149,,,,,NP16 5RG,Monmouth,Chepstow Block,08-Nov-20,8:45 PM,9:15 PM,Weekday Half Hour,0.5,6.065,13.03
Carer 125,,NP44 1BY,WA01,Client 143,,,,,NP26 5DN,Monmouth,Social Services,08-Nov-20,9:30 PM,10:00 PM,Weekend Half Hour,0.5,5.405,11.42
